File,Dir,Datetime,Camera,SeqNum,SeqLen,Night,Label
IMG_0004.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:10:56,PC900,1,3,0,0
IMG_0005.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:10:57,PC900,2,3,0,0
IMG_0006.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:10:58,PC900,3,3,0,0
IMG_0007.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:21:40,PC900,1,3,0,0
IMG_0008.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:21:41,PC900,2,3,0,0
IMG_0009.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:21:42,PC900,3,3,0,0
IMG_0010.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:22:49,PC900,1,3,0,0
IMG_0011.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:22:50,PC900,2,3,0,0
IMG_0012.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:22:51,PC900,3,3,0,0
IMG_0013.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:26:37,PC900,1,3,0,0
IMG_0014.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:26:38,PC900,2,3,0,0
IMG_0015.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:26:39,PC900,3,3,0,0
IMG_0016.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:36:09,PC900,1,3,0,0
IMG_0017.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:36:10,PC900,2,3,0,0
IMG_0018.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:36:11,PC900,3,3,0,0
IMG_0019.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:37:16,PC900,1,3,0,0
IMG_0020.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:37:17,PC900,2,3,0,0
IMG_0021.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:37:18,PC900,3,3,0,0
IMG_0022.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:41:55,PC900,1,3,0,0
IMG_0023.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:41:57,PC900,2,3,0,0
IMG_0024.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:41:58,PC900,3,3,0,0
IMG_0025.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:44:31,PC900,1,3,0,0
IMG_0026.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:44:33,PC900,2,3,0,0
IMG_0027.JPG,E:\Training_Test_Photo_Set\Cam2_SD14_112717_120417_2deer\DCIM\100RECNX\,2017:11:27 13:44:34,PC900,3,3,0,0
