File,Dir,Datetime,Camera,SeqNum,SeqLen,Night,Label
IMG_0151.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:34:18,PC900,1,3,0,0
IMG_0152.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:34:19,PC900,2,3,0,0
IMG_0153.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:34:20,PC900,3,3,0,0
IMG_0154.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:34:40,PC900,1,3,0,0
IMG_0155.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:34:41,PC900,2,3,0,0
IMG_0156.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:34:42,PC900,3,3,0,0
IMG_0157.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:00,PC900,1,3,0,0
IMG_0158.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:01,PC900,2,3,0,0
IMG_0159.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:02,PC900,3,3,0,0
IMG_0160.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:39,PC900,1,3,0,0
IMG_0161.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:40,PC900,2,3,0,0
IMG_0162.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:41,PC900,3,3,0,0
IMG_0163.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:46,PC900,1,3,0,0
IMG_0164.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:47,PC900,2,3,0,0
IMG_0165.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:48,PC900,3,3,0,0
IMG_0166.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:54,PC900,1,3,0,0
IMG_0167.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:55,PC900,2,3,0,0
IMG_0168.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:56,PC900,3,3,0,0
IMG_0169.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:58,PC900,1,3,0,0
IMG_0170.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:35:59,PC900,2,3,0,0
IMG_0171.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:36:00,PC900,3,3,0,0
IMG_0172.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:36:38,PC900,1,3,0,0
IMG_0173.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:36:39,PC900,2,3,0,0
IMG_0174.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:36:40,PC900,3,3,0,0
IMG_0175.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:36:57,PC900,1,3,0,0
IMG_0176.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:36:58,PC900,2,3,0,0
IMG_0177.JPG,E:\Training_Test_Photo_Set\Cam1_SD6_011118_XXX_pt630csx_Deer\105RECNX,2018:01:11 10:36:59,PC900,3,3,0,0
