File,Dir,Datetime,Camera,SeqNum,SeqLen,Night,Label
IMG_0085.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:50:23,PC900,1,3,0,0
IMG_0086.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:50:24,PC900,2,3,0,0
IMG_0087.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:50:25,PC900,3,3,0,0
IMG_0088.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:01,PC900,1,3,0,0
IMG_0089.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:02,PC900,2,3,0,0
IMG_0090.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:03,PC900,3,3,0,0
IMG_0091.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:32,PC900,1,3,0,0
IMG_0092.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:33,PC900,2,3,0,0
IMG_0093.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:34,PC900,3,3,0,0
IMG_0094.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:50,PC900,1,3,0,0
IMG_0095.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:51,PC900,2,3,0,0
IMG_0096.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:53:52,PC900,3,3,0,0
IMG_0097.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:54:37,PC900,1,3,0,0
IMG_0098.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:54:38,PC900,2,3,0,0
IMG_0099.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:54:39,PC900,3,3,0,0
IMG_0100.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:56:55,PC900,1,3,0,0
IMG_0101.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:56:56,PC900,2,3,0,0
IMG_0102.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:56:57,PC900,3,3,0,0
IMG_0103.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:58:57,PC900,1,3,0,0
IMG_0104.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:58:58,PC900,2,3,0,0
IMG_0105.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:58:59,PC900,3,3,0,0
IMG_0106.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:59:47,PC900,1,3,0,0
IMG_0107.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:59:48,PC900,2,3,0,0
IMG_0108.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 10:59:49,PC900,3,3,0,0
IMG_0109.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:03:21,PC900,1,3,0,0
IMG_0110.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:03:22,PC900,2,3,0,0
IMG_0111.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:03:23,PC900,3,3,0,0
IMG_0112.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:03:43,PC900,1,3,0,0
IMG_0113.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:03:44,PC900,2,3,0,0
IMG_0114.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:03:45,PC900,3,3,0,0
IMG_0115.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:04:10,PC900,1,3,0,0
IMG_0116.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:04:11,PC900,2,3,0,0
IMG_0117.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:04:12,PC900,3,3,0,0
IMG_0118.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:04:18,PC900,1,3,0,0
IMG_0119.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:04:19,PC900,2,3,0,0
IMG_0120.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:07 11:04:20,PC900,3,3,0,0
IMG_6121.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:21:48,PC900,1,3,0,0
IMG_6122.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:21:50,PC900,2,3,0,0
IMG_6123.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:21:51,PC900,3,3,0,0
IMG_6124.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:22:13,PC900,1,3,0,0
IMG_6125.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:22:14,PC900,2,3,0,0
IMG_6126.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:22:15,PC900,3,3,0,0
IMG_6127.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:22:17,PC900,1,3,0,0
IMG_6128.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:22:18,PC900,2,3,0,0
IMG_6129.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:22:19,PC900,3,3,0,0
IMG_6130.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:24:28,PC900,1,3,0,0
IMG_6131.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:24:29,PC900,2,3,0,0
IMG_6132.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:24:30,PC900,3,3,0,0
IMG_6133.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:29:15,PC900,1,3,0,0
IMG_6134.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:29:17,PC900,2,3,0,0
IMG_6135.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:29:18,PC900,3,3,0,0
IMG_6136.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:29:44,PC900,1,3,0,0
IMG_6137.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:29:45,PC900,2,3,0,0
IMG_6138.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:29:46,PC900,3,3,0,0
IMG_6139.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:42:58,PC900,1,3,0,0
IMG_6140.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:42:59,PC900,2,3,0,0
IMG_6141.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:43:01,PC900,3,3,0,0
IMG_6142.JPG,E:\Training_Test_Photo_Set\Cam4_SD2_122017_01248_pt080mp78_Deer_prt2\DCIM\100RECNX\,2018:01:16 08:47:28,PC900,1,3,0,0
