File,Dir,Datetime,Camera,SeqNum,SeqLen,Night,Label
IMG_0001.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:28,326,1,2,,0
IMG_0002.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:34,326,2,2,,0
IMG_0003.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:38,326,1,2,,0
IMG_0004.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:42,326,2,2,,0
IMG_0005.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:45,326,1,2,,0
IMG_0006.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:46,326,2,2,,0
IMG_0007.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:48,326,1,2,,0
IMG_0008.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:49,326,2,2,,0
IMG_0009.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:51,326,1,2,,0
IMG_0010.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:52,326,2,2,,0
IMG_0011.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:54,326,1,2,,0
IMG_0012.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:56,326,2,2,,0
IMG_0013.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:26:59,326,1,2,,0
IMG_0014.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:27:01,326,2,2,,0
IMG_0015.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:27:02,326,1,2,,0
IMG_0016.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:27:04,326,2,2,,0
IMG_0017.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:27:06,326,1,2,,0
IMG_0018.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam326_010317_Rabbit,2017:01:03 12:27:08,326,2,2,,0
