File,Dir,Datetime,Camera,SeqNum,SeqLen,Night,Label
IMG_0001.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:13,CAM273,1,3,,0
IMG_0002.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:16,CAM273,2,3,,0
IMG_0003.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:17,CAM273,3,3,,0
IMG_0004.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:18,CAM273,1,3,,0
IMG_0005.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:19,CAM273,2,3,,0
IMG_0006.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:20,CAM273,3,3,,0
IMG_0007.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:23,CAM273,1,3,,0
IMG_0008.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:25,CAM273,2,3,,0
IMG_0009.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:27,CAM273,3,3,,0
IMG_0010.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:29,CAM273,1,3,,0
IMG_0011.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:31,CAM273,2,3,,0
IMG_0012.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:32,CAM273,3,3,,0
IMG_0013.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:33,CAM273,1,3,,0
IMG_0014.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:36,CAM273,2,3,,0
IMG_0015.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:37,CAM273,3,3,,0
IMG_0016.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:43,CAM273,1,3,,0
IMG_0017.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:46,CAM273,2,3,,0
IMG_0018.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:47,CAM273,3,3,,0
IMG_0019.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:48,CAM273,1,3,,0
IMG_0020.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:49,CAM273,2,3,,0
IMG_0021.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:50,CAM273,3,3,,0
IMG_0022.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:51,CAM273,1,3,,0
IMG_0023.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:52,CAM273,2,3,,0
IMG_0024.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:53,CAM273,3,3,,0
IMG_0025.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:54,CAM273,1,3,,0
IMG_0026.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:56,CAM273,2,3,,0
IMG_0027.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 13:59:57,CAM273,3,3,,0
IMG_0028.JPG,E:\Trail_Cameras\Utah\2016-2017\Cam273_120816_Jackrabbit,2016:12:08 14:00:04,CAM273,1,3,,0
