Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:00:34,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:00:36,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:00:37,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:00:41,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:00:44,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:00:45,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:22,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:23,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:24,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:25,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:26,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:27,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:33,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:34,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:35,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:36,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:37,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:38,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:39,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:40,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:41,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:42,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:43,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:01:44,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:03:18,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:03:20,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:03:21,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:08:18,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:08:19,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:08:20,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:13:02,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:13:03,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:13:04,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:14:04,CAM74,0
E:\Trail_Cameras\Utah\2016-2017\Cam74_111116_Deer,2016:11:11 17:14:05,CAM74,0
