Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:34,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:36,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:37,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:38,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:39,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:40,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:41,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:42,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:44,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:44,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:45,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:22:46,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:12,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:13,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:14,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:15,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:16,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:17,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:19,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:20,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:21,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:22,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:23,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:23:24,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:25:33,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:25:34,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:25:36,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:37:56,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:37:57,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:37:58,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:53:50,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:53:51,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 09:53:52,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 10:04:04,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 10:04:05,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 10:04:06,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 10:04:43,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 10:04:44,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 10:04:45,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 11:03:34,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 11:03:36,CAM75,0
E:\Trail_Cameras\Utah\2016-2017\Cam75_120816_Deer,2016:12:08 11:03:37,CAM75,0
