Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:18,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:21,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:27,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:30,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:32,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:33,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:35,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:37,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:38,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:40,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:42,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:43,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:49,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:50,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:51,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:56,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:57,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:18:59,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:01,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:03,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:04,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:05,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:06,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:07,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:10,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:11,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:12,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:14,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:16,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:18,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:19,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:21,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:03 09:19:22,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:08 23:27:00,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:08 23:27:01,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:08 23:27:02,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:10 19:47:57,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:10 19:47:58,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:10 19:47:59,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:54:51,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:54:53,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:54:55,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:54:57,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:54:59,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:55:02,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:55:04,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:55:07,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_010317_Deer,2017:01:18 09:55:08,CAM273,0
