Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 16:56:32,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 16:56:36,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 16:56:37,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:40:26,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:40:27,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:40:28,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:48:44,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:48:45,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:48:46,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:02,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:03,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:04,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:08,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:09,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:10,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:15,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:16,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:17,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:19,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:20,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:21,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:22,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:23,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:24,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:26,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:27,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:28,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:29,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:30,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:11 22:49:31,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:34,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:36,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:37,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:42,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:44,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:45,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:46,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:47,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:12 02:26:48,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:15 14:23:08,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:15 14:23:09,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:15 14:23:10,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:15 14:55:29,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:15 14:55:30,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:15 14:55:31,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:41:33,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:41:35,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:41:36,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:42:14,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:42:15,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:42:16,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:42:38,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:42:39,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:42:40,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:42:59,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:43:00,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:43:01,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:47:51,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:47:53,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:47:54,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:49:42,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:49:44,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:49:45,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:04,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:05,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:07,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:23,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:24,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:25,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:27,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:28,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:29,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:48,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:49,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:50:50,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:51:42,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:51:44,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:51:45,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:52:16,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:52:17,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:52:18,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:52:22,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:52:23,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:52:24,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:08,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:09,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:10,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:11,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:13,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:14,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:31,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:33,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:54:34,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:55:01,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:55:02,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:55:03,CAM,0
E:\Trail_Cameras\Utah\2016-2017\Cam277_101116_Deer,2016:10:17 13:56:11,CAM,0
