Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:37,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:38,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:39,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:40,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:42,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:44,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:52,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:53,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:55,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:56,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:58,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:08:59,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:00,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:01,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:05,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:07,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:08,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:09,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:11,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:12,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:14,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:15,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:16,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:17,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:25,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:27,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:28,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:30,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:31,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:32,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:33,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:34,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:35,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:36,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:38,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:39,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:40,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:41,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:42,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:43,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:46,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:47,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:49,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:50,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:51,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:52,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:54,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:55,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:57,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:09:58,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:00,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:01,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:02,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:04,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:05,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:06,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:09,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:10,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:13,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:15,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:18,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:19,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:21,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:22,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:23,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:24,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:31,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:32,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:38,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:39,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:40,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:41,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:43,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:44,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:46,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:47,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:48,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:49,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:50,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:51,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:56,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:10:57,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:01,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:03,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:04,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:05,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:08,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:10,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:12,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:13,326,0
E:\Trail_Cameras\Utah\2016-2017\Cam326_121216_Deer,2016:12:12 11:11:15,326,0
