Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:41,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:42,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:43,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:44,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:46,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:47,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:49,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:51,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:55,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:56,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:58,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:26:59,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:00,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:01,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:03,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:04,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:06,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:07,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:08,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:09,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:11,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:12,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:24,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:26,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:28,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:29,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:30,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:31,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:32,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:33,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:37,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:38,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:40,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:41,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:42,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:43,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:46,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:47,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:49,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:27:51,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:28:01,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:28:02,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:28:04,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:28:05,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:28:37,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:28:38,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:28:59,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:29:00,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:34:31,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:34:33,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:40:45,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:40:46,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:50:04,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:50:05,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:50:13,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:50:14,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:55:41,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:55:42,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:56:13,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:56:14,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:57:24,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 12:57:25,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 13:06:34,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 13:06:35,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 13:13:16,279,0
E:\Trail_Cameras\Utah\2016-2017\Cam279_121216_Deer,2016:12:12 13:13:17,279,0
