Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:33,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:34,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:35,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:38,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:39,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:40,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:53,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:54,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:55,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:57,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:58,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:36:59,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:18,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:19,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:20,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:25,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:26,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:27,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:28,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:29,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:30,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:36,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:37,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:38,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:40,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:41,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:42,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:44,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:45,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:46,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:48,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:49,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:50,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:51,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:52,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:53,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:55,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:56,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:57,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:58,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:37:59,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:00,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:23,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:24,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:25,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:26,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:27,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:28,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:37,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:38,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:38:39,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_111116_Deer,2016:11:11 13:53:06,CAM273,0
