Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:14,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:15,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:16,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:18,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:19,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:20,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:21,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:22,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:23,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:24,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:25,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:26,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:28,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:29,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:30,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:32,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:33,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:34,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:36,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:37,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:38,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:40,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:42,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:43,CAM272,0
E:\Trail_Cameras\Utah\2016-2017\Cam272_102716_Deer,2016:10:27 18:41:45,CAM272,0
