Dir,Datetime,Camera,Label
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:37:04,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:37:06,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:37:07,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:45:45,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:45:46,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:45:47,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:48:19,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:48:21,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:48:22,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:48:33,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:48:34,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:48:35,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:54:06,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:54:08,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:54:09,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:56:51,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:56:52,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 16:56:53,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:00:28,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:00:29,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:00:30,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:01:30,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:01:33,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:01:34,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:07:22,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:07:24,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:07:25,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:08:31,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:08:32,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:08:33,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:11:41,CAM273,0
E:\Trail_Cameras\Utah\2016-2017\Cam273_101116_Jackrabbit,2016:10:11 17:11:42,CAM273,0
